Spacing,Greedy,Iterations,Evaluations,Dataset,Radius,Turbines,Run,Objective,WakeLoss,Violation,Feasible,Seconds,Coordinates
4D,False,200,6030,1,1000,8,17,112164.70550354182,201.19345433681156,0.0,True,1.3241731519999576,-630.1831 756.9772;388.9553 -307.9702;617.7850 597.9710;986.9222 36.9524;-19.4051 968.2489;-588.3433 -807.0486;12.5795 -955.4146;-899.0446 -300.8151
4D,False,200,6030,1,1000,8,18,112082.9495184847,282.94943939392397,0.0,True,1.3213207009999905,-462.5426 875.4947;-634.6407 479.8738;796.0838 468.2133;951.6959 -1.5637;489.2846 809.2206;354.9184 386.2309;-976.4220 -8.2537;-20.6329 -953.1364
4D,False,200,6030,1,1000,8,19,112019.44163871108,346.4573191675445,0.0,True,1.3849097239999537,-459.1853 -550.2460;221.9620 -187.5960;530.3096 -459.6475;998.9660 16.3636;772.0811 510.8305;-26.1356 -573.3106;-450.9980 496.9033;-950.8472 -309.6203
4D,False,200,6030,1,1000,8,20,112065.57846605402,300.3204918246047,0.0,True,1.4246538579999424,424.3646 -713.3783;184.9635 -211.7152;-154.7026 -824.0932;-122.9968 735.2038;-544.7754 243.2175;-926.4381 -76.6657;807.3850 -569.3681;437.4013 679.1108
4D,False,200,6030,1,1000,8,21,112139.64284529511,226.25611258352,0.0,True,1.4874513700000307,-976.0901 168.6336;-770.7048 -627.4525;255.0350 -923.5714;986.4026 -164.3143;-371.6810 767.7270;355.1341 934.8154;792.3280 577.5855;-355.8754 -934.5333
4D,False,200,6030,1,1000,8,22,112122.43580183816,243.46315604046686,0.0,True,1.4423733909999328,420.9459 907.0856;737.6534 -301.0593;-520.3874 -853.9303;141.6496 284.6662;929.6829 290.4058;-949.3889 57.2733;374.3601 -627.9651;-96.1169 990.9477
4D,False,200,6030,1,1000,8,23,112066.70416187437,299.19479600425984,0.0,True,1.3645432609999943,712.4154 681.7487;-982.9775 183.7248;-373.8934 807.5954;725.0752 -570.6288;-718.6204 517.4426;29.9415 720.9677;955.0658 61.9258;-358.2062 -295.3463
4D,False,200,6030,1,1000,8,24,112146.20986809209,219.6890897865378,0.0,True,1.390557082999976,-814.4177 407.2740;-7.5566 -995.9746;23.9235 999.6167;-994.4244 -105.4491;833.8181 547.3659;518.7652 -774.1603;-800.6866 -528.2460;989.3920 19.8557
4D,False,200,6030,1,1000,8,25,111969.06513396537,396.8338239132572,0.0,True,1.3205373560000453,-140.0912 -374.5531;-528.1026 258.4512;126.0984 -949.6309;-805.5712 -533.0920;-981.8294 -59.0714;910.7753 30.6760;527.6358 -46.9973;128.4308 32.0590
4D,False,200,6030,1,1000,8,26,112098.6473563203,267.2516015583242,0.0,True,1.461674433999974,756.5445 -651.2490;996.7661 80.3572;161.7169 -792.9645;-542.8173 691.8468;462.6670 461.0548;-907.2202 -420.6561;-542.5898 -93.8413;-218.2894 -650.9671
4D,False,200,6030,1,1000,8,27,112204.82132673875,161.0776311398804,0.0,True,1.4229694160000008,297.0752 -748.1264;-102.1412 737.9056;-671.9779 -740.4751;306.5493 652.9096;-653.1670 757.2139;835.4842 549.5143;998.9561 -45.6772;-861.6987 -38.5437
4D,False,200,6030,1,1000,8,28,112099.86140705334,266.03755082529096,0.0,True,1.3245578639999849,211.0375 -921.4119;-508.9875 -80.0070;750.2551 -384.3219;-817.5676 575.8327;-52.1909 95.1133;-494.5844 863.4508;915.1329 96.2403;187.6880 982.2103
4D,False,200,6030,1,1000,8,29,112110.7811741292,255.11778374943242,0.0,True,1.4520766099999491,70.6658 -535.3212;-470.8703 -588.7121;-476.8295 771.0283;600.1279 -723.0493;-987.9690 -154.6514;-245.9806 263.0078;972.4472 233.1231;578.8290 757.0197
4D,False,200,6030,1,1000,8,30,112130.60000622018,235.29895165844937,0.0,True,1.3903997219999837,-923.0072 384.7820;885.9148 458.1502;-135.5513 476.9967;192.6836 -903.2324;-159.9905 -932.6646;595.6366 -725.0088;589.0803 808.0745;-518.2403 -855.2350
4D,False,200,6030,2,500,4,1,29215.52308911387,45.990489624789916,0.0,True,0.46023613499994553,441.7908 166.6840;149.0241 -471.9106;-325.8534 378.8168;-490.0086 -99.4550
4D,False,200,6030,2,500,4,2,29207.164279883797,54.34929885486417,0.0,True,0.44705331799991654,-489.5622 -4.5907;469.0782 10.7350;230.6883 -429.7272;-248.3850 433.9411
4D,False,200,6030,2,500,4,3,29065.869724775454,195.64385396320722,0.0,True,0.42945836299998064,-488.0599 108.6163;366.0083 -108.8587;-215.2313 -451.3042;-203.8591 452.3654
4D,False,200,6030,2,500,4,4,29140.904604076175,120.6089746624857,0.0,True,0.4552373679999846,-396.0146 305.2415;144.4640 -478.6754;391.6414 310.8326;329.3474 -114.1586
4D,False,200,6030,2,500,4,5,29094.418773367503,167.09480537115815,0.0,True,0.4350775060000842,444.0476 -106.5113;-148.6055 477.4059;-483.7707 126.3563;192.1379 -461.6092
4D,False,200,6030,2,500,4,6,29103.43081432692,158.08276441174166,0.0,True,0.43794060200002605,110.7138 -188.0710;-456.9822 202.8971;-46.2032 -497.8607;298.1968 401.3460
4D,False,200,6030,2,500,4,7,29083.459011862287,178.05456687637343,0.0,True,0.4363056150000375,272.6717 -419.1063;444.8154 228.3403;-445.0614 -227.8604;-272.7764 419.0383
4D,False,200,6030,2,500,4,8,29042.00024057751,219.5133381611522,0.0,True,0.4227533499999936,-242.1571 -437.4471;-427.1824 -12.3554;432.7182 -239.7587;444.9228 228.1307
4D,False,200,6030,2,500,4,9,29200.805877171628,60.70770156703293,0.0,True,0.43003116499994576,-498.2427 41.8793;490.2791 58.8813;-199.9554 458.2651;36.7067 -487.7343
4D,False,200,6030,2,500,4,10,29133.880996208944,127.63258252971718,0.0,True,0.424296494000032,159.9609 -473.7215;489.3797 -102.5062;-491.2151 -93.3152;84.1802 492.8626
4D,False,200,6030,2,500,4,11,29108.661391137244,152.85218760141652,0.0,True,0.4171115189999455,-421.9494 58.2429;427.6131 -158.2915;118.9651 -485.6411;-37.1720 498.6163
4D,False,200,6030,2,500,4,12,29084.356176582834,177.15740215582628,0.0,True,0.42197998699998607,30.0748 499.0947;173.6387 -162.8077;47.5429 -497.7345;53.7039 173.9732
4D,False,200,6030,2,500,4,13,29099.669034283652,161.84454445500887,0.0,True,0.4452542960000301,-244.9962 -435.8634;499.9719 5.3032;-499.4502 22.9169;-166.7964 471.3586
4D,False,200,6030,2,500,4,14,29085.699106939934,175.81447179872703,0.0,True,0.41441491299997324,-290.7694 406.7593;499.9462 7.3331;29.1308 -491.2010;-469.8823 9.3813
4D,False,200,6030,2,500,4,15,29133.76029340622,127.75328533244101,0.0,True,0.40754494299994803,15.6129 499.7561;-415.6517 -24.8162;275.7726 -417.0725;494.9443 -12.1870
4D,False,200,6030,2,500,4,16,29104.091010808464,157.42256793019624,0.0,True,0.4024420940000937,-223.1159 447.4586;180.2816 -466.3674;-455.0142 23.1329;498.7426 35.4026
4D,False,200,6030,2,500,4,17,29042.761298541947,218.7522801967134,0.0,True,0.40669148699998914,299.1749 -32.9134;-189.2105 462.8168;83.2988 -493.0124;-499.2933 -26.5735
4D,False,200,6030,2,500,4,18,29062.624762228173,198.88881651048723,0.0,True,0.3985984720000033,436.8163 242.6621;256.1226 -429.4194;-232.7506 442.5236;313.2266 -96.9443
4D,False,200,6030,2,500,4,19,29015.59189853216,245.92168020650206,0.0,True,0.43858990500007167,-223.9691 129.5201;-150.2809 476.8811;83.8428 -492.9203;-476.9781 -149.9730
4D,False,200,6030,2,500,4,20,29050.171017069744,211.34256166891646,0.0,True,0.4225291369999695,-112.5107 487.1769;153.3004 -216.2685;482.8647 129.7754;-96.1120 -490.6755
4D,False,200,6030,2,500,4,21,29224.497212695962,37.01636604269879,0.0,True,0.44840214800001377,390.7887 -311.9041;456.2564 204.5240;-298.1855 401.3532;-394.8394 -306.7601
4D,False,200,6030,2,500,4,22,29047.25260474694,214.26097399172068,0.0,True,0.449237073000063,238.0515 40.7219;377.3831 327.9969;289.3549 -407.7668;-477.5849 -148.0294
4D,False,200,6030,2,500,4,23,29179.082439529426,82.43113920923497,0.0,True,0.4360616310000296,330.6833 375.0314;-470.7928 168.3678;488.4599 -106.8031;-363.1621 -343.6761
4D,False,200,6030,2,500,4,24,29079.88936487909,181.62421385956986,0.0,True,0.4228579189999664,288.5691 -408.3232;482.8530 -117.5159;-483.9596 -125.6304;137.0113 480.8616
4D,False,200,6030,2,500,4,25,29094.02403410494,167.48954463372138,0.0,True,0.4134102120000307,162.5017 472.8564;192.8887 139.3530;51.0344 -497.3887;76.1969 -177.1400
4D,False,200,6030,2,500,4,26,29065.173500566347,196.34007817231395,0.0,True,0.4187783249999484,196.3086 459.8510;360.4809 28.2024;-465.1727 -183.3420;209.1308 -454.1633
4D,False,200,6030,2,500,4,27,29058.287229172198,203.2263495664629,0.0,True,0.4458709679998947,-449.5324 -54.9022;290.1975 379.8507;340.1326 -60.7453;280.0278 -414.2274
4D,False,200,6030,2,500,4,28,28981.470103896896,280.0434748417647,0.0,True,0.4242117879999796,106.0407 -186.1097;-189.9732 462.5041;-475.0178 156.0707;43.8226 -498.0759
4D,False,200,6030,2,500,4,29,29110.094374760334,151.41920397832655,0.0,True,0.4385924680000244,427.8727 55.0182;-434.2891 46.7503;-171.7401 469.5800;325.2535 -379.7501
4D,False,200,6030,2,500,4,30,29104.370486076445,157.14309266221608,0.0,True,0.4367485489999581,-155.2084 188.3471;-178.8826 -466.9058;-308.0789 -115.2614;-96.1696 490.6642
4D,False,200,6030,2,750,8,1,57497.81529546627,1025.2118620110487,0.0,True,1.3181104290000576,-356.7636 659.6376;505.4651 -554.0604;489.5441 547.6689;561.1045 -247.6969;-622.0698 86.1599;105.4897 -742.5442;-510.1477 -543.4643;717.9298 68.2948
4D,False,200,6030,2,750,8,2,57359.3404484641,1163.6867090132218,0.0,True,1.3001179450000109,-208.0097 -703.1095;566.3818 -490.2635;715.7410 224.0865;235.1049 -18.2951;-575.7253 -471.2998;-298.3809 668.8219;395.6922 592.6716;-668.1313 221.4610
4D,False,200,6030,2,750,8,3,57548.75417206074,974.2729854165809,0.0,True,1.4163871239999253,-688.2653 226.1544;-344.0826 -654.5696;-527.8165 -218.9459;654.7790 -236.1224;258.4787 -675.1420;419.5444 508.9050;742.2609 105.4382;-256.0641 689.3672
4D,False,200,6030,2,750,8,4,57351.88563972363,1171.141517753691,0.0,True,1.416737471000033,485.8350 37.6624;-724.3558 124.4526;336.9719 -572.1693;-523.2893 -518.0672;523.7753 435.5756;-618.2526 420.8918;144.0135 703.1852;-345.1703 -175.8814
4D,False,200,6030,2,750,8,5,57243.14312534461,1279.884032132708,0.0,True,1.406716508000045,-723.6702 -196.9798;-14.6184 749.8539;529.4104 -531.2477;438.9446 340.1654;740.8247 -2.2736;-20.9878 -743.7248;84.2934 -191.0880;-642.5130 330.7167
4D,False,200,6030,2,750,8,6,57199.07265565134,1323.9545018259814,0.0,True,1.331323182999995,-174.0043 -409.0090;330.8193 -647.6528;722.8587 -50.0311;-134.9567 434.4555;494.0718 389.0170;-734.2605 88.2998;-85.6560 744.4692;-702.3370 -258.4395
4D,False,200,6030,2,750,8,7,57148.489613569946,1374.537543907376,0.0,True,1.4407407490000423,-150.1314 734.8183;-517.5222 -514.4990;-749.6715 22.1933;728.4488 166.6153;-386.2096 -154.3418;223.6470 -715.8785;-618.0978 417.9722;675.5938 -325.6232
4D,False,200,6030,2,750,8,8,57232.582466647655,1290.4446908296668,0.0,True,1.3600460530000191,422.4679 -546.4280;-376.0688 -235.3117;573.1367 -134.2992;590.8504 310.6800;-485.0161 407.6793;-597.1139 22.8143;370.0527 645.8656;-481.8006 -541.4237
4D,False,200,6030,2,750,8,9,57355.583709642655,1167.4434478346666,0.0,True,1.3845629599999256,-107.0260 723.8965;275.2304 -662.5110;723.7690 -196.6174;-439.2586 -557.3621;671.1760 272.1407;-692.6606 287.6130;-139.7903 46.7321;-289.8449 -258.8033
4D,False,200,6030,2,750,8,10,57483.159609840855,1039.867547636466,0.0,True,1.342974856000069,434.0288 -153.4961;-294.1633 261.9425;-534.5902 -414.9389;-271.6739 651.4393;543.2882 175.7921;105.0413 -664.1492;-408.0797 -63.4752;574.0116 482.7115
4D,False,200,6030,2,750,8,11,57418.64446606421,1104.3826914131132,0.0,True,1.3532473059999575,507.2595 -427.2731;-16.4343 -722.1180;-443.7388 -439.2197;-226.6022 96.9395;117.9972 726.4965;-565.4851 338.3301;652.3094 334.0516;734.9204 -149.6392
4D,False,200,6030,2,750,8,12,57356.11789192837,1166.9092655489512,0.0,True,1.3976871500000243,609.6575 405.8580;-566.9029 409.9625;33.7498 -283.0418;-665.8822 -283.0031;315.3893 658.6401;565.2421 -465.3817;-37.7771 -683.4790;-746.0612 50.5437
4D,False,200,6030,2,750,8,13,57160.888445758894,1362.1387117184277,0.0,True,1.574756496999953,-84.6402 66.4473;694.9079 282.1200;-666.2191 -10.9807;615.4330 -345.2275;-643.6155 -361.9301;-84.0804 741.9192;-617.8147 425.0200;7.2377 -666.1285
4D,False,200,6030,2,750,8,14,57220.299005909,1302.7281515683208,0.0,True,1.480201391000037,671.1380 -326.0765;-630.0678 -358.0598;255.4333 705.1623;408.8765 -628.1784;-578.5146 477.3059;118.8690 422.2231;-731.2242 84.2897;628.3854 320.3401
4D,False,200,6030,2,750,8,15,57268.466753111825,1254.5604043654967,0.0,True,1.4576402379999536,-219.3134 689.4486;29.0795 -738.8889;205.2648 -482.6353;501.4793 -128.9731;-491.4383 193.2161;395.9493 335.7903;-599.7974 -220.0594;337.9418 669.5486
4D,False,200,6030,2,750,8,16,57123.888691674896,1399.1384658024253,0.0,True,1.42525432299999,-688.8352 -288.0863;67.5958 -402.6503;234.0630 227.9092;-654.5326 294.9469;696.6987 53.7441;-369.4159 651.9450;40.9697 -718.3132;288.1469 692.4383
4D,False,200,6030,2,750,8,17,57062.06764195155,1460.9595155257703,0.0,True,1.4230334190000349,-434.6051 539.9832;219.1132 -717.2791;-576.1972 243.6004;693.0258 260.0349;504.6965 -359.5360;112.9539 96.1546;424.0096 618.6404;-254.4896 -362.0995
4D,False,200,6030,2,750,8,18,57489.009873984585,1034.0172834927362,0.0,True,1.4268338949999588,-599.8329 -348.3485;240.4029 -357.0048;-90.3755 744.5347;-749.8455 -15.2227;-637.9816 394.3085;563.3241 366.3846;263.1087 -693.4105;228.6194 -3.4735
4D,False,200,6030,2,750,8,19,57623.115735433705,899.9114220436168,0.0,True,1.4291491169999517,-626.5209 369.7348;428.5924 319.7948;-624.7235 -364.1913;-112.1327 702.2320;-381.5443 -638.5224;351.7062 -636.0737;740.7921 28.3607;-749.4957 27.0005
4D,False,200,6030,2,750,8,20,57192.82956249036,1330.1975949869593,0.0,True,1.323042321999992,-678.8480 -77.0880;-46.1926 -308.3605;-413.5215 591.2943;-610.1370 311.3112;-257.6808 -701.8477;744.1294 -93.6559;677.9730 320.7064;199.0370 -34.7869
4D,False,200,6030,2,750,8,21,57588.416581680416,934.6105757969053,0.0,True,1.3246822939998992,9.0779 744.2503;558.8804 371.6506;155.1930 -727.7394;-663.1881 350.2540;749.9966 2.2563;278.5467 -324.6302;-737.0776 2.5574;-475.6260 -521.2691
4D,False,200,6030,2,750,8,22,57504.152205960294,1018.8749515170275,0.0,True,1.3418385730000182,-541.5352 492.4456;-51.6339 727.6585;-618.0767 -163.4630;571.7682 485.3359;-554.9518 -504.5082;633.1147 152.6832;613.7082 -194.0982;307.4763 -583.6170
4D,False,200,6030,2,750,8,23,57431.82045063542,1091.2067068418983,0.0,True,1.3795767710000746,-30.0839 732.2243;58.4198 -609.6636;-562.0362 489.6408;-441.3874 -110.1399;-583.2601 181.4269;699.1187 -92.8289;588.3168 465.1701;-603.1379 -427.4660
4D,False,200,6030,2,750,8,24,57149.092694618805,1373.9344628585168,0.0,True,1.3626702290000594,737.0734 -95.8134;258.4272 637.1573;180.6131 277.7470;-586.6370 -411.3168;-697.9458 273.4739;-189.8432 712.3480;148.3314 -685.5764;582.7438 -418.6800
4D,False,200,6030,2,750,8,25,57469.026178967855,1054.0009785094662,0.0,True,1.4959879299999557,-117.6241 -319.0604;-519.6904 540.7604;158.5050 14.7614;649.6430 -321.7906;343.9431 666.0336;-749.9051 11.9304;376.0810 -627.9430;272.6417 326.2278
4D,False,200,6030,2,750,8,26,57291.74528640079,1231.281871076535,0.0,True,1.3208030160001272,-748.3559 -49.6328;-672.7699 331.1789;-153.8176 -657.2286;-437.9421 -325.0344;661.4913 321.4925;637.3362 -16.4222;335.9714 -670.5395;-249.3164 707.2622
4D,False,200,6030,2,750,8,27,57501.93807959627,1021.0890778810499,0.0,True,1.3454795449999892,670.6823 -174.6474;310.4245 157.4186;-709.9999 166.6673;488.7487 547.3932;-522.2464 -538.2923;283.4502 -430.7188;-182.9292 727.1198;178.1398 -728.2448
4D,False,200,6030,2,750,8,28,57402.557159548895,1120.469997928427,0.0,True,1.37014159499995,130.7057 724.9831;137.5889 -735.0556;599.9778 -205.0170;486.7090 -559.7634;-572.7102 438.5976;-487.7437 -569.7421;742.6204 104.9015;574.5769 444.3926
4D,False,200,6030,2,750,8,29,57375.20242955655,1147.8247279207717,0.0,True,1.3562539030001517,-469.4965 -423.3803;601.8706 -416.6122;405.8640 629.2530;646.2967 342.8054;-189.1139 -725.7657;-692.1288 112.7040;522.9562 -37.5663;-407.6270 629.5383
4D,False,200,6030,2,750,8,30,57698.606273516394,824.4208839609273,0.0,True,1.4369749679999586,-332.2716 -672.3783;619.6901 -421.9696;-679.8302 -0.4869;-133.1891 348.8512;616.3276 -75.5962;-2.2382 720.9677;651.4400 344.0278;-640.1821 -389.7457
4D,False,200,6030,2,1000,8,1,57760.29912735419,762.7280301231294,0.0,True,1.3487212809998255,957.0038 -183.3902;-169.9432 -985.4539;184.4312 -186.0821;-931.6573 -208.4881;-814.5583 580.0817;716.8222 697.2561;4.5746 999.9895;753.9085 -653.3219
4D,False,200,6030,2,1000,8,2,57915.062079165575,607.9650783117468,0.0,True,1.3309075969998503,-772.9720 242.6800;774.8120 -186.2253;-241.9289 959.7489;-186.3178 -918.3322;-985.7896 -167.9847;-545.2757 579.1928;708.1724 -664.7551;-355.5509 -478.0891
4D,False,200,6030,2,1000,8,3,57797.695981502024,725.3311759752978,0.0,True,1.3483080929997868,-122.3971 -992.4812;137.0925 988.7699;-883.8749 418.9346;-622.6974 782.4332;-271.4679 -466.1550;818.4770 559.7572;994.7269 -92.8470;-760.8428 -627.1223
4D,False,200,6030,2,1000,8,4,57823.87339273059,699.1537647467339,0.0,True,1.3154686759999095,37.5022 618.0042;-575.8101 687.5579;771.5535 -591.8902;-619.2873 -571.3837;81.4169 -984.0848;-149.6081 980.6924;-972.2465 41.0677;987.7758 -113.3266
4D,False,200,6030,2,1000,8,5,57930.69855801176,592.3285994655598,0.0,True,1.463432197999964,-809.7267 -381.7473;-734.8972 -31.4420;617.0781 762.9868;-287.5450 -943.2663;965.1847 -49.9879;-682.7097 730.6496;744.3375 -667.8036;753.7178 349.0460
4D,False,200,6030,2,1000,8,6,57896.02698576253,627.0001717147898,0.0,True,1.3521028359998581,611.2761 -791.4168;614.6866 736.2529;924.4875 -381.1684;-902.5148 -423.7832;-962.6598 270.7128;28.6278 16.0143;-205.4230 947.0007;951.6257 247.8781
4D,False,200,6030,2,1000,8,7,58004.81321933232,518.2139381450033,0.0,True,1.5308365019998291,738.6475 437.0714;-508.6810 101.1213;320.5662 943.4588;996.7611 55.1237;657.1855 -309.9897;-14.6305 -962.4966;-883.6384 -468.1667;-435.5690 735.3782
4D,False,200,6030,2,1000,8,8,57891.16158027392,631.8655772034035,0.0,True,1.4446444319999046,229.1328 465.6477;864.5491 -440.0734;-511.2979 -774.9071;45.4840 -225.7840;-841.4426 471.9193;154.6525 -987.9689;-950.5811 163.7337;457.2709 799.0233
4D,False,200,6030,2,1000,8,9,58218.955864730226,304.07129274709587,0.0,True,1.390889408000021,-25.9299 999.6635;463.4262 -817.7219;-325.6471 540.4149;-563.2486 -191.4948;-689.7512 -535.2786;-538.3595 243.1918;922.2787 -146.6115;724.3157 -521.3835
4D,False,200,6030,2,1000,8,10,58122.32219639381,400.70496108350926,0.0,True,1.4207127919999039,410.8608 -573.0838;-579.4308 364.3486;811.5011 -9.3309;-774.1307 -395.7061;888.7458 402.4510;105.5379 -906.3898;-609.5573 15.5268;-149.8760 981.0777
4D,False,200,6030,2,1000,8,11,57938.29350299659,584.7336544807331,0.0,True,1.4726769899998544,-533.7087 769.6738;635.2768 -747.2084;487.4565 201.7776;-920.1063 -193.4493;612.2253 757.9939;-140.9442 -957.6477;-783.8699 -620.9250;-956.1163 228.1604
4D,False,200,6030,2,1000,8,12,57823.9051312651,699.1220262122224,0.0,True,1.383069444000057,-886.1747 408.4967;-662.6004 -136.4144;610.3787 782.0598;-328.0911 -847.5264;380.6855 160.6765;-692.9396 -469.6950;546.1920 -836.9389;924.2045 -381.8976
4D,False,200,6030,2,1000,8,13,58045.83166092962,477.195496547698,0.0,True,1.4310845249999602,853.5953 520.7859;-853.5677 519.2987;-509.8786 -860.2462;723.3267 -551.5616;800.8590 39.4423;-910.7189 -413.0268;-92.2337 952.8887;-933.8334 43.1366
4D,False,200,6030,2,1000,8,14,58162.335839891806,360.6913175855152,0.0,True,1.3235568970001168,858.9517 93.1597;-148.8719 -922.7348;635.5409 -719.5529;909.5401 -341.0834;698.7462 715.3696;-785.8030 145.3385;-742.5644 -340.4274;-254.7872 958.0740
4D,False,200,6030,2,1000,8,15,57658.7475020123,864.2796554650195,0.0,True,1.3256626810000398,882.1428 -441.6840;334.1995 -831.3064;570.1427 820.8902;-312.9023 -453.5673;704.8055 -705.1962;-993.2154 75.0153;-575.5151 797.6388;354.4666 482.6710
4D,False,200,6030,2,1000,8,16,58254.74496414212,268.28219333520246,0.0,True,1.2894790970001395,-857.7553 492.8061;-942.3766 55.9727;-766.7274 -427.8746;488.5582 864.7350;956.0275 62.4474;589.0042 -390.2869;-493.8365 869.5547;164.7634 -986.0444
4D,False,200,6030,2,1000,8,17,57886.14840900419,636.8787484731292,0.0,True,1.3771245140001156,116.8535 -993.1351;502.5137 -489.9152;-890.0970 -450.2721;-997.6415 68.6396;908.6042 321.2933;-585.0049 -807.2817;-283.6795 609.9514;754.5664 13.3383
4D,False,200,6030,2,1000,8,18,58059.766428223906,463.2607292534158,0.0,True,1.382510879999927,-592.9632 111.7374;844.8911 513.2202;701.1486 -589.0369;-163.4924 -833.0777;-267.2962 837.8389;-790.7055 -612.1657;983.8185 88.4106;-444.0263 493.5038
4D,False,200,6030,2,1000,8,19,58156.12167164046,366.90548583686177,0.0,True,1.5027832939999826,-755.4899 -242.8116;850.3254 176.6745;-763.0752 644.2867;227.0176 926.9053;534.7659 -623.6815;808.2850 -233.0073;-811.0785 211.4584;-786.8063 -617.1982
